Time,Temperature
00:10:34.208,297.70
00:10:34.290,297.64
00:10:34.386,297.70
00:10:34.469,297.68
00:10:34.551,297.66
00:10:34.633,297.68
00:10:34.715,297.73
00:10:34.797,297.72
00:10:34.880,297.70
00:10:34.962,297.70
00:10:35.045,297.57
00:10:35.127,297.63
00:10:35.209,297.68
00:10:35.292,297.73
00:10:35.374,297.64
00:10:35.456,297.60
00:10:35.538,297.64
00:10:35.621,297.66
00:10:35.717,297.73
00:10:35.799,297.75
00:10:35.882,297.72
00:10:35.964,297.72
00:10:36.046,297.73
00:10:36.128,297.74
00:10:36.210,297.74
00:10:36.293,297.75
00:10:36.375,297.77
00:10:36.458,297.73
00:10:36.540,297.68
00:10:36.622,297.72
00:10:36.705,297.79
00:10:36.787,297.81
00:10:36.869,297.75
00:10:36.951,297.81
00:10:37.047,297.83
00:10:37.129,297.72
00:10:37.212,297.79
00:10:37.294,297.74
00:10:37.377,297.75
00:10:37.459,297.75
00:10:37.541,297.70
00:10:37.624,297.70
00:10:37.706,297.73
00:10:37.788,297.67
00:10:37.870,297.60
00:10:37.953,297.63
00:10:38.035,297.62
00:10:38.118,297.68
00:10:38.200,297.63
00:10:38.282,297.70
00:10:38.378,297.70
00:10:38.460,297.67
00:10:38.543,297.55
00:10:38.625,297.59
00:10:38.707,297.70
00:10:38.789,297.63
00:10:38.871,297.59
00:10:38.954,297.61
00:10:39.036,297.61
00:10:39.119,297.56
00:10:39.201,297.57
00:10:39.283,297.61
00:10:39.366,297.52
00:10:39.448,297.51
00:10:39.530,297.55
00:10:39.613,297.52
00:10:39.708,297.53
00:10:39.790,297.46
00:10:39.873,297.46
00:10:39.955,297.53
00:10:40.038,297.51
00:10:40.120,297.44
00:10:40.202,297.49
00:10:40.285,297.50
00:10:40.367,297.44
00:10:40.449,297.51
00:10:40.532,297.55
00:10:40.614,297.57
00:10:40.696,297.46
00:10:40.779,297.53
00:10:40.861,297.50
00:10:40.943,297.50
00:10:41.039,297.53
00:10:41.121,297.53
00:10:41.204,297.51
00:10:41.286,297.53
00:10:41.368,297.42
00:10:41.451,297.52
00:10:41.533,297.53
00:10:41.615,297.59
00:10:41.698,297.52
00:10:41.780,297.60
00:10:41.862,297.50
00:10:41.945,297.56
00:10:42.027,297.52
00:10:42.109,297.60
00:10:42.191,297.55
00:10:42.274,297.56
00:10:42.370,297.64
00:10:42.452,297.62
00:10:42.534,297.59
00:10:42.616,297.61
00:10:42.699,297.59
00:10:42.781,297.56
00:10:42.863,297.59
00:10:42.946,297.55
00:10:43.028,297.53
00:10:43.110,297.52
00:10:43.193,297.51
00:10:43.275,297.45
00:10:43.357,297.51
00:10:43.440,297.57
00:10:43.522,297.48
00:10:43.604,297.52
00:10:43.700,297.53
00:10:43.782,297.50
00:10:43.865,297.49
00:10:43.947,297.39
00:10:44.029,297.46
00:10:44.112,297.44
00:10:44.194,297.39
00:10:44.276,297.46
00:10:44.359,297.49
00:10:44.441,297.45
00:10:44.523,297.37
00:10:44.606,297.49
00:10:44.688,297.51
00:10:44.771,297.44
00:10:44.853,297.45
00:10:44.935,297.45
00:10:45.031,297.37
00:10:45.113,297.37
00:10:45.195,297.42
00:10:45.278,297.40
00:10:45.360,297.42
00:10:45.442,297.37
00:10:45.525,297.42
00:10:45.607,297.33
00:10:45.689,297.29
00:10:45.772,297.37
00:10:45.854,297.39
00:10:45.936,297.34
00:10:46.019,297.31
00:10:46.101,297.35
00:10:46.183,297.34
00:10:46.266,297.37
00:10:46.361,297.42
00:10:46.444,297.37
00:10:46.526,297.28
00:10:46.608,297.33
00:10:46.690,297.39
00:10:46.773,297.37
00:10:46.855,297.34
00:10:46.937,297.29
00:10:47.020,297.28
00:10:47.102,297.33
00:10:47.185,297.24
00:10:47.267,297.20
00:10:47.349,297.28
00:10:47.432,297.34
00:10:47.514,297.29
00:10:47.596,297.22
00:10:47.692,297.24
00:10:47.774,297.28
00:10:47.856,297.27
00:10:47.939,297.37
00:10:48.021,297.28
00:10:48.104,297.28
00:10:48.186,297.24
00:10:48.268,297.31
00:10:48.350,297.22
00:10:48.433,297.31
00:10:48.515,297.19
00:10:48.597,297.21
00:10:48.680,297.22
00:10:48.762,297.20
00:10:48.844,297.21
00:10:48.927,297.20
00:10:49.022,297.21
00:10:49.105,297.24
00:10:49.187,297.21
00:10:49.269,297.22
00:10:49.352,297.26
00:10:49.434,297.24
00:10:49.516,297.21
00:10:49.599,297.24
00:10:49.681,297.22
00:10:49.763,297.24
00:10:49.846,297.20
00:10:49.928,297.19
00:10:50.010,297.20
00:10:50.093,297.21
00:10:50.175,297.19
00:10:50.257,297.20
00:10:50.353,297.19
00:10:50.436,297.21
00:10:50.518,297.21
00:10:50.600,297.17
00:10:50.682,297.21
00:10:50.765,297.27
00:10:50.847,297.15
00:10:50.929,297.17
00:10:51.012,297.19
00:10:51.094,297.17
00:10:51.176,297.20
00:10:51.259,297.15
00:10:51.341,297.20
00:10:51.423,297.20
00:10:51.506,297.24
00:10:51.588,297.24
00:10:51.684,297.09
00:10:51.766,297.20
00:10:51.848,297.31
00:10:51.931,297.24
00:10:52.013,297.21
00:10:52.095,297.26
00:10:52.178,297.11
00:10:52.260,297.21
00:10:52.342,297.24
00:10:52.425,297.24
00:10:52.507,297.24
00:10:52.589,297.17
00:10:52.672,297.20
